class,syn
http://purl.obolibrary.org/obo/DOID_0050449,Jackson-Lawler Type Pachyonychia Congenita
http://purl.obolibrary.org/obo/DOID_0050449,Jadassohn-Lewandowsky Syndrome
http://purl.obolibrary.org/obo/DOID_0050449,"PACHYONYCHIA CONGENITA, JADASSOHN-LEWANDOWSKY TYPE"
http://purl.obolibrary.org/obo/DOID_0050449,Pachyonychia Congenita Type 1
http://purl.obolibrary.org/obo/DOID_0050450,"HYPOMAGNESEMIA-HYPOKALEMIA, PRIMARY RENOTUBULAR, WITH HYPOCALCIURIA"
http://purl.obolibrary.org/obo/DOID_447,inborn renal tubular transport disorder
http://purl.obolibrary.org/obo/DOID_0050451,Bangungut
http://purl.obolibrary.org/obo/DOID_0050451,Brugada type idiopathic ventricular fibrillation
http://purl.obolibrary.org/obo/DOID_0050451,Dream disease
http://purl.obolibrary.org/obo/DOID_0050451,Pokkuri death syndrome
http://purl.obolibrary.org/obo/DOID_0050451,SUNDS
http://purl.obolibrary.org/obo/DOID_0050451,sudden unexplained nocturnal death syndrome
http://purl.obolibrary.org/obo/DOID_10273,heart rhythm disease
http://purl.obolibrary.org/obo/DOID_0050452,Mevalonate Kinase Deficiency
http://purl.obolibrary.org/obo/DOID_0050456,Bairnsdale ulcer
http://purl.obolibrary.org/obo/DOID_0050456,Daintree ulcer
http://purl.obolibrary.org/obo/DOID_0050456,Mossman ulcer
http://purl.obolibrary.org/obo/DOID_0050456,Searl ulcer
http://purl.obolibrary.org/obo/DOID_0050456,Searle's ulcer
http://purl.obolibrary.org/obo/DOID_0050457,DEL CASTILLO SYNDROME
http://purl.obolibrary.org/obo/DOID_0050457,Germinal Cell Aplasia
http://purl.obolibrary.org/obo/DOID_4972,Myeloproliferative/Myelodysplastic syndromes
http://purl.obolibrary.org/obo/DOID_4972,myelodysplastic myeloproliferative cancer
http://purl.obolibrary.org/obo/DOID_4972,myelodysplastic myeloproliferative disease
http://purl.obolibrary.org/obo/DOID_0050460,4p deletion syndrome
http://purl.obolibrary.org/obo/DOID_0050460,PITT SYNDROME
http://purl.obolibrary.org/obo/DOID_0050460,Pitt-Rogers-Danks Syndrome
http://purl.obolibrary.org/obo/DOID_0050460,chromosome 4p16.3 deletion syndrome
http://purl.obolibrary.org/obo/DOID_0050461,aspartylglucosaminidase deficiency
http://purl.obolibrary.org/obo/DOID_0050461,aspartylglycosaminuria
http://purl.obolibrary.org/obo/DOID_0050461,glycosylasparaginase deficiency
http://purl.obolibrary.org/obo/DOID_0050462,trapezoidocephaly-synostosis syndrome
http://purl.obolibrary.org/obo/DOID_0081289,Antley Bixler syndrome
http://purl.obolibrary.org/obo/DOID_0081289,Antley and Bixler's syndrome
http://purl.obolibrary.org/obo/DOID_0050463,Acampomelic Campomelic Dysplasia
http://purl.obolibrary.org/obo/DOID_2256,Cartilage Development disorder
http://purl.obolibrary.org/obo/DOID_2256,Congenital anomaly of cartilage
http://purl.obolibrary.org/obo/DOID_2256,Osteochondrodysplasia syndrome
http://purl.obolibrary.org/obo/DOID_2256,chondrodystrophy
http://purl.obolibrary.org/obo/DOID_2256,skeletal dysplasia
http://purl.obolibrary.org/obo/DOID_0050464,Farber disease
http://purl.obolibrary.org/obo/DOID_0050464,N-laurylsphingosine deacylase deficiency
http://purl.obolibrary.org/obo/DOID_0050464,acid ceramidase deficiency
http://purl.obolibrary.org/obo/DOID_9455,Lipoid storage diseas
http://purl.obolibrary.org/obo/DOID_9455,inborn lipid storage disorder
http://purl.obolibrary.org/obo/DOID_9455,lipoidosis
http://purl.obolibrary.org/obo/DOID_3883,COCA 1
http://purl.obolibrary.org/obo/DOID_3883,HNPCC - hereditary nonpolyposis colon cancer
http://purl.obolibrary.org/obo/DOID_3883,Hereditary Defective Mismatch Repair syndrome
http://purl.obolibrary.org/obo/DOID_3883,Hereditary non-polyposis colon cancer
http://purl.obolibrary.org/obo/DOID_3883,Hereditary non-polyposis colon cancer syndrome
http://purl.obolibrary.org/obo/DOID_3883,Hereditary non-polyposis colorectal cancer
http://purl.obolibrary.org/obo/DOID_3883,Hereditary non-polyposis colorectal cancer syndrome
http://purl.obolibrary.org/obo/DOID_3883,Hereditary nonpolyposis colon cancer
http://purl.obolibrary.org/obo/DOID_3883,Hereditary nonpolyposis colon cancer syndrome
http://purl.obolibrary.org/obo/DOID_3883,Hereditary nonpolyposis colorectal cancer syndrome
http://purl.obolibrary.org/obo/DOID_3883,hereditary nonpolyposis colorectal cancer
http://purl.obolibrary.org/obo/DOID_3883,hereditary nonpolyposis colorectal neoplasm
http://purl.obolibrary.org/obo/DOID_0050467,Erythrokeratodermia Figurata Variabilis
http://purl.obolibrary.org/obo/DOID_0050467,Greither Disease
http://purl.obolibrary.org/obo/DOID_0050469,FCS SYNDROME
http://purl.obolibrary.org/obo/DOID_0050469,Faciocutaneoskeletal Syndrome
http://purl.obolibrary.org/obo/DOID_0080690,RAS/mitogen-activated protein kinase syndrome
http://purl.obolibrary.org/obo/DOID_0050470,Leprechaunism
http://purl.obolibrary.org/obo/DOID_0050471,"Carney Complex, Type 1"
http://purl.obolibrary.org/obo/DOID_0050471,"Carney Complex, Type 2"
http://purl.obolibrary.org/obo/DOID_0050471,Carney Syndrome
http://purl.obolibrary.org/obo/DOID_0050471,Carney complex variant
http://purl.obolibrary.org/obo/DOID_0050471,LAMB Syndrome
http://purl.obolibrary.org/obo/DOID_0050471,NAME Syndrome
http://purl.obolibrary.org/obo/DOID_0050475,GEMSS syndrome
http://purl.obolibrary.org/obo/DOID_0050475,Marchesani-Weill Syndrome
http://purl.obolibrary.org/obo/DOID_0050475,"Mesodermal Dysmorphodystrophy, Congenital"
http://purl.obolibrary.org/obo/DOID_0050475,Spherophakia Brachymorphia Syndrome
http://purl.obolibrary.org/obo/DOID_0050475,congenital mesodermal dystrophy
http://purl.obolibrary.org/obo/DOID_0050476,3-methylglutaconicaciduria type 2
http://purl.obolibrary.org/obo/DOID_0050476,3-methylglutaconicaciduria type II
http://purl.obolibrary.org/obo/DOID_0050476,MGA Type 2
http://purl.obolibrary.org/obo/DOID_0050476,MGA type II
http://purl.obolibrary.org/obo/DOID_0050477,Liddle's syndrome
http://purl.obolibrary.org/obo/DOID_0050477,Pseudoaldosteronism
http://purl.obolibrary.org/obo/DOID_0050480,sylvatic typhus
http://purl.obolibrary.org/obo/DOID_11256,Endemic Typhus fever
http://purl.obolibrary.org/obo/DOID_11256,Exanthematic Typhus fever
http://purl.obolibrary.org/obo/DOID_11256,Flea typhus
http://purl.obolibrary.org/obo/DOID_11256,Louse-borne [epidemic] typhus
http://purl.obolibrary.org/obo/DOID_11256,Moscow typhus
http://purl.obolibrary.org/obo/DOID_11256,Murine [endemic] typhus
http://purl.obolibrary.org/obo/DOID_11256,Typhus fever
http://purl.obolibrary.org/obo/DOID_11256,endemic flea-borne typhus
http://purl.obolibrary.org/obo/DOID_11256,epidemic louse-borne typhus
http://purl.obolibrary.org/obo/DOID_11256,Shop typhus
http://purl.obolibrary.org/obo/DOID_11256,Classical typhus
http://purl.obolibrary.org/obo/DOID_11256,Epidemic (louse-borne) typhus
http://purl.obolibrary.org/obo/DOID_11256,Epidemic louse-borne typhus fever due to Rickettsia prowazekii
http://purl.obolibrary.org/obo/DOID_11256,European typhus
http://purl.obolibrary.org/obo/DOID_11256,Exanthematous typhus
http://purl.obolibrary.org/obo/DOID_11256,Famine fever
http://purl.obolibrary.org/obo/DOID_11256,Flea-borne rickettsiosis
http://purl.obolibrary.org/obo/DOID_11256,Flea-borne typhus
http://purl.obolibrary.org/obo/DOID_11256,Hospital fever
http://purl.obolibrary.org/obo/DOID_11256,Jail fever
http://purl.obolibrary.org/obo/DOID_11256,Louse-borne rickettsiosis
http://purl.obolibrary.org/obo/DOID_11256,Louse-borne typhus
http://purl.obolibrary.org/obo/DOID_11256,Mexican typhus
http://purl.obolibrary.org/obo/DOID_11256,Murine typhus
http://purl.obolibrary.org/obo/DOID_11256,Petechial fever
http://purl.obolibrary.org/obo/DOID_11256,Prison fever
http://purl.obolibrary.org/obo/DOID_11256,Rat flea typhus
http://purl.obolibrary.org/obo/DOID_11256,Ship fever
http://purl.obolibrary.org/obo/DOID_11256,Typhus exanthematique
http://purl.obolibrary.org/obo/DOID_11256,Urban typhus
http://purl.obolibrary.org/obo/DOID_0050481,Rat-Flea Typhus
http://purl.obolibrary.org/obo/DOID_0050481,Rickettsia felis spotted fever
http://purl.obolibrary.org/obo/DOID_0050481,Urban Typhus of Malaya
http://purl.obolibrary.org/obo/DOID_0050481,cat flea rickettsiosis
http://purl.obolibrary.org/obo/DOID_0050481,fleaborne typhus
http://purl.obolibrary.org/obo/DOID_0050481,murine typhus
http://purl.obolibrary.org/obo/DOID_0050481,toulon typhus
http://purl.obolibrary.org/obo/DOID_0050481,urban typhus
http://purl.obolibrary.org/obo/DOID_0050481,Shop typhus
http://purl.obolibrary.org/obo/DOID_0050484,Rickettsia helvetica spotted fever
http://purl.obolibrary.org/obo/DOID_0050485,Sennetsu ehrlichiosis
http://purl.obolibrary.org/obo/DOID_1059,mental retardation
http://purl.obolibrary.org/obo/DOID_12176,goitre
http://purl.obolibrary.org/obo/DOID_9988,late neurosyphilis
http://purl.obolibrary.org/obo/DOID_767,Amyotrophia
http://purl.obolibrary.org/obo/DOID_767,Muscle wasting
http://purl.obolibrary.org/obo/DOID_767,Wasting - muscle
http://purl.obolibrary.org/obo/DOID_0050495,Roseola Infantum
http://purl.obolibrary.org/obo/DOID_0050495,Sixth Disease
http://purl.obolibrary.org/obo/DOID_8736,Ordinary smallpox
http://purl.obolibrary.org/obo/DOID_0050518,Ross River virus disease
http://purl.obolibrary.org/obo/DOID_0050523,Adult T-cell leukemia/lymphoma (HTLV-1 positive)
http://purl.obolibrary.org/obo/DOID_0050523,adult T-cell leukemia
http://purl.obolibrary.org/obo/DOID_5603,Precursor T Lymphoblastic Leukemia
http://purl.obolibrary.org/obo/DOID_5603,T Acute Lymphoblastic Leukemia
http://purl.obolibrary.org/obo/DOID_5603,T-cell acute lymphocytic leukaemia
http://purl.obolibrary.org/obo/DOID_5603,T-cell leukemia
http://purl.obolibrary.org/obo/DOID_5603,T-cell lymphoblastic leukemia/lymphoma
http://purl.obolibrary.org/obo/DOID_5603,acute T cell leukemia
http://purl.obolibrary.org/obo/DOID_5603,precursor T-lymphoblastic lymphoma/leukemia
http://purl.obolibrary.org/obo/DOID_0050524,MODY
http://purl.obolibrary.org/obo/DOID_0050524,Mason-type diabetes
http://purl.obolibrary.org/obo/DOID_9351,diabetes
http://purl.obolibrary.org/obo/DOID_0050526,autosomal recessive neuromyotonia and axonal neuropathy
http://purl.obolibrary.org/obo/DOID_0050526,"myokymia, myotonia and muscle wasting"
http://purl.obolibrary.org/obo/DOID_0050528,AMISH BRITTLE HAIR BRAIN SYNDROME
http://purl.obolibrary.org/obo/DOID_0050528,BIDS syndrome
http://purl.obolibrary.org/obo/DOID_0050528,HAIR-BRAIN SYNDROME
http://purl.obolibrary.org/obo/DOID_0050528,TTD4
http://purl.obolibrary.org/obo/DOID_0050529,SMA4
http://purl.obolibrary.org/obo/DOID_0050529,"SPINAL MUSCULAR ATROPHY, ADULT FORM"
http://purl.obolibrary.org/obo/DOID_0050529,"SPINAL MUSCULAR ATROPHY, TYPE IV"
http://purl.obolibrary.org/obo/DOID_0050529,spinal muscular atrophy 4
http://purl.obolibrary.org/obo/DOID_0050530,"MUSCULAR ATROPHY, SPINAL, INFANTILE CHRONIC FORM"
http://purl.obolibrary.org/obo/DOID_0050530,"MUSCULAR ATROPHY, SPINAL, INTERMEDIATE TYPE"
http://purl.obolibrary.org/obo/DOID_0050530,SMA II
http://purl.obolibrary.org/obo/DOID_0050530,SMA2
http://purl.obolibrary.org/obo/DOID_0050530,spinal muscular atrophy 2
http://purl.obolibrary.org/obo/DOID_0050530,spinal muscular atrophy type II
http://purl.obolibrary.org/obo/DOID_0060160,spinal muscular atrophies of childhood
http://purl.obolibrary.org/obo/DOID_0060160,survival motor neuron spinal muscular atrophy
http://purl.obolibrary.org/obo/DOID_8498,Congenital night blindness
http://purl.obolibrary.org/obo/DOID_0050535,FEVR
http://purl.obolibrary.org/obo/DOID_0050535,familial exudative vitreoretinopathy
http://purl.obolibrary.org/obo/DOID_2462,retina circulation disorder
http://purl.obolibrary.org/obo/DOID_0050537,"CATARACT, POSTERIOR POLAR"
http://purl.obolibrary.org/obo/DOID_0050538,hereditary motor and sensory neuropathy type 1
http://purl.obolibrary.org/obo/DOID_10595,CMT - Charcot-Marie-Tooth disease
http://purl.obolibrary.org/obo/DOID_0050539,hereditary motor and sensory neuropathy Guadalajara neuronal type
http://purl.obolibrary.org/obo/DOID_0050539,hereditary motor and sensory neuropathy Okinawa type
http://purl.obolibrary.org/obo/DOID_0050539,hereditary motor and sensory neuropathy type 2
http://purl.obolibrary.org/obo/DOID_0050540,DEJERINE-SOTTAS NEUROPATHY
http://purl.obolibrary.org/obo/DOID_0050540,DEJERINE-SOTTAS SYNDROME
http://purl.obolibrary.org/obo/DOID_0050541,hereditary motor and sensory neuropathy
http://purl.obolibrary.org/obo/DOID_0050543,Charcot-Marie-Tooth disease dominant intermediate
http://purl.obolibrary.org/obo/DOID_0050543,Charcot-Marie-Tooth disease recessive intermediate
http://purl.obolibrary.org/obo/DOID_9252,inborn errors of amino acid metabolism
http://purl.obolibrary.org/obo/DOID_0050547,"THYROID CARCINOMA, FAMILIAL MEDULLARY"
http://purl.obolibrary.org/obo/DOID_3973,Medullary carcinoma of the Thyroid gland
http://purl.obolibrary.org/obo/DOID_3973,Ultimobranchial thyroid tumor
http://purl.obolibrary.org/obo/DOID_3973,Ultimobranchial thyroid tumour
http://purl.obolibrary.org/obo/DOID_3973,medullary thyroid carcinoma
http://purl.obolibrary.org/obo/DOID_0050548,"familial dysautonomia, type II"
http://purl.obolibrary.org/obo/DOID_0050548,hereditary sensory and autonomic neuropathy
http://purl.obolibrary.org/obo/DOID_870,peripheral neuropathy
http://purl.obolibrary.org/obo/DOID_0050549,type I short rib polydactyly syndrome
http://purl.obolibrary.org/obo/DOID_0050553,CANDLE
http://purl.obolibrary.org/obo/DOID_0050553,JMP syndrome
http://purl.obolibrary.org/obo/DOID_0050553,"JOINT CONTRACTURES, MUSCULAR ATROPHY, MICROCYTIC ANEMIA, AND PANNICULITIS-INDUCED LIPODYSTROPHY"
http://purl.obolibrary.org/obo/DOID_0050553,NKJO
http://purl.obolibrary.org/obo/DOID_0050553,Nakajo-Nishimura syndrome
http://purl.obolibrary.org/obo/DOID_0050553,PRAAS1
http://purl.obolibrary.org/obo/DOID_0050553,chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature syndrome
http://purl.obolibrary.org/obo/DOID_0050554,Anemia sideroblastic and spinocerebellar ataxia
http://purl.obolibrary.org/obo/DOID_0050554,"Anemia, sideroblastic, spinocerebellar ataxia"
http://purl.obolibrary.org/obo/DOID_0050554,X-linked sideroblastic anaemia and ataxia
http://purl.obolibrary.org/obo/DOID_0050554,X-linked sideroblastic anaemia with ataxia
http://purl.obolibrary.org/obo/DOID_0050554,X-linked sideroblastic anemia and ataxia
http://purl.obolibrary.org/obo/DOID_8955,ANEMIA SIDEROBLASTIC
http://purl.obolibrary.org/obo/DOID_8955,"Anemia, hypochromic with iron loading"
http://purl.obolibrary.org/obo/DOID_0050561,Lennox syndrome
http://purl.obolibrary.org/obo/DOID_0050562,Infantile spasms syndrome
http://purl.obolibrary.org/obo/DOID_0050563,nonsyndromic hearing loss
http://purl.obolibrary.org/obo/DOID_0050563,nonsyndromic hereditary hearing loss
http://purl.obolibrary.org/obo/DOID_2742,ear and mastoid disease
http://purl.obolibrary.org/obo/DOID_0050564,autosomal dominant deafness
http://purl.obolibrary.org/obo/DOID_0050566,X-linked deafness
http://purl.obolibrary.org/obo/DOID_0050568,Jarcho-Levin syndrome
http://purl.obolibrary.org/obo/DOID_0050568,costovertebral dysplasia
http://purl.obolibrary.org/obo/DOID_0050568,spondylothoracic dysostosis
http://purl.obolibrary.org/obo/DOID_0050568,spondylothoracic dysplasia
http://purl.obolibrary.org/obo/DOID_0050569,Harper's syndrome
http://purl.obolibrary.org/obo/DOID_0050569,Virchow-Seckel dwarfism
http://purl.obolibrary.org/obo/DOID_0050569,bird-headed dwarfism
http://purl.obolibrary.org/obo/DOID_0050569,microcephalic primordial dwarfism
http://purl.obolibrary.org/obo/DOID_0050572,cone-rod retinal dystrophy
http://purl.obolibrary.org/obo/DOID_8466,degeneration of retina
http://purl.obolibrary.org/obo/DOID_0050574,L-2-HYDROXYGLUTARIC ACIDEMIA
http://purl.obolibrary.org/obo/DOID_0050576,Loken Senior syndrome
http://purl.obolibrary.org/obo/DOID_0050576,renal-retinal syndrome
http://purl.obolibrary.org/obo/DOID_0050577,Levin syndrome
http://purl.obolibrary.org/obo/DOID_0050577,Sensenbrenner syndrome
http://purl.obolibrary.org/obo/DOID_4448,Macular degeneration of retina
http://purl.obolibrary.org/obo/DOID_0050579,Glycogen storage disease 15
http://purl.obolibrary.org/obo/DOID_0050579,Glycogen storage disease with severe cardiomyopathy due to glycogenin deficiency
http://purl.obolibrary.org/obo/DOID_0050579,glycogen storage disease type XV
http://purl.obolibrary.org/obo/DOID_2747,glycogenosis
http://purl.obolibrary.org/obo/DOID_2747,glycogenoses
http://purl.obolibrary.org/obo/DOID_4977,Lymphatic edema
http://purl.obolibrary.org/obo/DOID_4977,Lymphoedema
http://purl.obolibrary.org/obo/DOID_8200,late syphilis
http://purl.obolibrary.org/obo/DOID_0050591,familial tooth agenesis
http://purl.obolibrary.org/obo/DOID_0050591,hypodontia
http://purl.obolibrary.org/obo/DOID_0050591,oligodontia
http://purl.obolibrary.org/obo/DOID_0050591,selective tooth agenesis
http://purl.obolibrary.org/obo/DOID_1091,teeth disease
http://purl.obolibrary.org/obo/DOID_0050592,Jeune syndrome
http://purl.obolibrary.org/obo/DOID_0050592,short-rib thoracic dysplasia with or without polydactyly
http://purl.obolibrary.org/obo/DOID_0050592,thoracic pelvic phalangeal dystrophy
http://purl.obolibrary.org/obo/DOID_0050594,Glycogen storage disease 9
http://purl.obolibrary.org/obo/DOID_0050596,Beef tapeworm infection
http://purl.obolibrary.org/obo/DOID_0050596,Infection by Taeniarhynchus saginatus
http://purl.obolibrary.org/obo/DOID_0050596,Taenia saginata infectious disease
http://purl.obolibrary.org/obo/DOID_0050597,Katayama fever
http://purl.obolibrary.org/obo/DOID_0050597,Schistosoma japonicum infection
http://purl.obolibrary.org/obo/DOID_0050597,Schistosoma mansoni infectious disease
http://purl.obolibrary.org/obo/DOID_0050597,schistosomiasis japonica
http://purl.obolibrary.org/obo/DOID_0050600,ABCDS
http://purl.obolibrary.org/obo/DOID_0050600,"albinism, black lock, cell migration disorder of the neurocytes of the gut, and deafness"
