class,synonym,clase,sinónimo,class_match
http://purl.obolibrary.org/obo/DOID_0111790,NYS1,http://purl.obolibrary.org/obo/DOID_0111790,NYS1,TRUE
http://purl.obolibrary.org/obo/DOID_0111790,X-linked infantile nystagmus 1,http://purl.obolibrary.org/obo/DOID_0111790,nistagmo infantil ligado al cromosoma X 1,TRUE
http://purl.obolibrary.org/obo/DOID_0111790,congenital motor nystagmus 1,http://purl.obolibrary.org/obo/DOID_0111790,nistagmo motor congénito 1,TRUE
http://purl.obolibrary.org/obo/DOID_0111791,NYS7,http://purl.obolibrary.org/obo/DOID_0111791,NYS7,TRUE
http://purl.obolibrary.org/obo/DOID_0111791,autosomal dominant congenital nystagmus 7,http://purl.obolibrary.org/obo/DOID_0111791,nistagmo congénito autosómico dominante 7,TRUE
http://purl.obolibrary.org/obo/DOID_0111792,NYS2,http://purl.obolibrary.org/obo/DOID_0111792,NYS2,TRUE
http://purl.obolibrary.org/obo/DOID_0111792,autosomal dominant congenital nystagmus 2,http://purl.obolibrary.org/obo/DOID_0111792,nistagmo congénito autosómico dominante 2,TRUE
http://purl.obolibrary.org/obo/DOID_0111792,congenital motor nystagmus 2,http://purl.obolibrary.org/obo/DOID_0111792,nistagmo motor congénito 2,TRUE
http://purl.obolibrary.org/obo/DOID_0111793,NYS3,http://purl.obolibrary.org/obo/DOID_0111793,NYS3,TRUE
http://purl.obolibrary.org/obo/DOID_0111793,autosomal dominant congenital nystagmus 3,http://purl.obolibrary.org/obo/DOID_0111793,nistagmo congénito autosómico dominante 3,TRUE
http://purl.obolibrary.org/obo/DOID_0111795,NYS6,http://purl.obolibrary.org/obo/DOID_0111795,NYS6,TRUE
http://purl.obolibrary.org/obo/DOID_0111795,X-linked congenital nystagmus 6,http://purl.obolibrary.org/obo/DOID_0111795,nistagmo congénito ligado al cromosoma X 6,TRUE
http://purl.obolibrary.org/obo/DOID_0111796,NYS5,http://purl.obolibrary.org/obo/DOID_0111796,NYS5,TRUE
http://purl.obolibrary.org/obo/DOID_0111796,X-linked congenital nystagmus 5,http://purl.obolibrary.org/obo/DOID_0111796,nistagmo congénito ligado al cromosoma X 5,TRUE
http://purl.obolibrary.org/obo/DOID_0111797,autosomal recessive congenital motor nystagmus,http://purl.obolibrary.org/obo/DOID_0111797,nistagmo motor congénito autosómico recesivo,TRUE
http://purl.obolibrary.org/obo/DOID_0111808,MCOPS7,http://purl.obolibrary.org/obo/DOID_0111808,MCOPS7,TRUE
http://purl.obolibrary.org/obo/DOID_0111808,MIDAS syndrome,http://purl.obolibrary.org/obo/DOID_0111808,síndrome MIDAS,TRUE
http://purl.obolibrary.org/obo/DOID_0111808,Microphthalmia with linear skin defect syndrome,http://purl.obolibrary.org/obo/DOID_0111808,Síndrome de microftalmia con defecto cutáneo lineal,TRUE
http://purl.obolibrary.org/obo/DOID_0111808,microphthalmia-dermal aplasia-sclerocornea syndrome,http://purl.obolibrary.org/obo/DOID_0111808,síndrome de microftalmia-aplasia dérmica-esclerocórnea,TRUE
http://purl.obolibrary.org/obo/DOID_0111808,syndromic microphthalmia 7,http://purl.obolibrary.org/obo/DOID_0111808,microftalmia sindrómica 7,TRUE
http://purl.obolibrary.org/obo/DOID_0111808,syndromic microphthalmia type 7,http://purl.obolibrary.org/obo/DOID_0111808,microftalmia sindrómica tipo 7,TRUE
http://purl.obolibrary.org/obo/DOID_0111835,CHNG9,http://purl.obolibrary.org/obo/DOID_0111835,CHNG9,TRUE
http://purl.obolibrary.org/obo/DOID_0111836,CHNG7,http://purl.obolibrary.org/obo/DOID_0111836,CHNG7,TRUE
http://purl.obolibrary.org/obo/DOID_0111836,TRH resistance syndrome,http://purl.obolibrary.org/obo/DOID_0111836,síndrome de resistencia a la TRH,TRUE
http://purl.obolibrary.org/obo/DOID_0111836,central hypothyroidism due to TRH receptor deficiency,http://purl.obolibrary.org/obo/DOID_0111836,hipotiroidismo central por deficiencia del receptor TRH,TRUE
http://purl.obolibrary.org/obo/DOID_0111836,resistance to thyrotropin-releasing hormone syndrome,http://purl.obolibrary.org/obo/DOID_0111836,síndrome de resistencia a la hormona liberadora de tirotropina,TRUE
http://purl.obolibrary.org/obo/DOID_0111837,CHNG8,http://purl.obolibrary.org/obo/DOID_0111837,CHNG8,TRUE
http://purl.obolibrary.org/obo/DOID_0111839,congenital disorder of glycosylation type Icc,http://purl.obolibrary.org/obo/DOID_0111839,trastorno congénito de la glicosilación tipo Icc,TRUE
http://purl.obolibrary.org/obo/DOID_589,congenital hemolytic anaemia,http://purl.obolibrary.org/obo/DOID_589,anemia hemolítica congénita,TRUE
http://purl.obolibrary.org/obo/DOID_589,hereditary hemolytic anaemia,http://purl.obolibrary.org/obo/DOID_589,anemia hemolítica hereditaria,TRUE
http://purl.obolibrary.org/obo/DOID_589,hereditary hemolytic anemia,http://purl.obolibrary.org/obo/DOID_589,anemia hemolítica hereditaria,TRUE
http://purl.obolibrary.org/obo/DOID_0111862,CAVD,http://purl.obolibrary.org/obo/DOID_0111862,CAVD,TRUE
http://purl.obolibrary.org/obo/DOID_0111862,CBAVD,http://purl.obolibrary.org/obo/DOID_0111862,CBAVD,TRUE
http://purl.obolibrary.org/obo/DOID_0111862,congenital bilateral agenesis of vas deferens,http://purl.obolibrary.org/obo/DOID_0111862,agenesia bilateral congénita de los conductos deferentes,TRUE
http://purl.obolibrary.org/obo/DOID_0111862,congenital bilateral aplasia of vas deferens,http://purl.obolibrary.org/obo/DOID_0111862,aplasia bilateral congénita de los conductos deferentes,TRUE
http://purl.obolibrary.org/obo/DOID_0111863,CBAVDX,http://purl.obolibrary.org/obo/DOID_0111863,CBAVDX,TRUE
http://purl.obolibrary.org/obo/DOID_0111876,LSDMCA3,http://purl.obolibrary.org/obo/DOID_0111876,LSDMCA3,TRUE
http://purl.obolibrary.org/obo/DOID_0111876,linear skin defects with cardiomyopathy and other congenital anomalies,http://purl.obolibrary.org/obo/DOID_0111876,defectos cutáneos lineales con cardiomiopatía y otras anomalías congénitas,TRUE
http://purl.obolibrary.org/obo/DOID_0111877,APLCC,http://purl.obolibrary.org/obo/DOID_0111877,APLCC,TRUE
http://purl.obolibrary.org/obo/DOID_0111877,LSDMCA2,http://purl.obolibrary.org/obo/DOID_0111877,LSDMCA2,TRUE
http://purl.obolibrary.org/obo/DOID_0111877,"aplasia cutis congenita, reticulolinear, with microcephaly, facial dysmorphism, and other congenital anomalies",http://purl.obolibrary.org/obo/DOID_0111877,"aplasia cutis congénita, reticulolinear, con microcefalia, dismorfismo facial y otras anomalías congénitas",TRUE
http://purl.obolibrary.org/obo/DOID_0111878,DBA7,http://purl.obolibrary.org/obo/DOID_0111878,DBA7,TRUE
http://purl.obolibrary.org/obo/DOID_0111878,RPL11-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111878,anemia de Diamond-Blackfan relacionada con RPL11,TRUE
http://purl.obolibrary.org/obo/DOID_1339,Blackfan - Diamond syndrome,http://purl.obolibrary.org/obo/DOID_1339,Blackfan - Síndrome del diamante,TRUE
http://purl.obolibrary.org/obo/DOID_1339,chronic constitutional pure red cell anaemia,http://purl.obolibrary.org/obo/DOID_1339,anemia crónica constitucional pura de células rojas,TRUE
http://purl.obolibrary.org/obo/DOID_0111879,DBA6,http://purl.obolibrary.org/obo/DOID_0111879,DBA6,TRUE
http://purl.obolibrary.org/obo/DOID_0111879,RPL5-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111879,anemia de Diamond-Blackfan relacionada con RPL5,TRUE
http://purl.obolibrary.org/obo/DOID_0111880,DBA17,http://purl.obolibrary.org/obo/DOID_0111880,DBA17,TRUE
http://purl.obolibrary.org/obo/DOID_0111880,RPS27-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111880,anemia de Diamond-Blackfan relacionada con RPS27,TRUE
http://purl.obolibrary.org/obo/DOID_0111881,DBA8,http://purl.obolibrary.org/obo/DOID_0111881,DBA8,TRUE
http://purl.obolibrary.org/obo/DOID_0111881,RPS7-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111881,anemia de Diamond-Blackfan relacionada con RPS7,TRUE
http://purl.obolibrary.org/obo/DOID_0111882,DBA12,http://purl.obolibrary.org/obo/DOID_0111882,DBA12,TRUE
http://purl.obolibrary.org/obo/DOID_0111882,RPL15-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111882,anemia de Diamond-Blackfan relacionada con RPL15,TRUE
http://purl.obolibrary.org/obo/DOID_0111883,DBA5,http://purl.obolibrary.org/obo/DOID_0111883,DBA5,TRUE
http://purl.obolibrary.org/obo/DOID_0111883,RPL35A-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111883,anemia de Diamond-Blackfan relacionada con RPL35A,TRUE
http://purl.obolibrary.org/obo/DOID_0111884,DBA9,http://purl.obolibrary.org/obo/DOID_0111884,DBA9,TRUE
http://purl.obolibrary.org/obo/DOID_0111884,RPS10-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111884,anemia de Diamond-Blackfan relacionada con RPS10,TRUE
http://purl.obolibrary.org/obo/DOID_0111885,DBA2,http://purl.obolibrary.org/obo/DOID_0111885,DBA2,TRUE
http://purl.obolibrary.org/obo/DOID_0111886,DBA19,http://purl.obolibrary.org/obo/DOID_0111886,DBA19,TRUE
http://purl.obolibrary.org/obo/DOID_0111886,RPL35-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111886,anemia de Diamond-Blackfan relacionada con RPL35,TRUE
http://purl.obolibrary.org/obo/DOID_0111887,DBA3,http://purl.obolibrary.org/obo/DOID_0111887,DBA3,TRUE
http://purl.obolibrary.org/obo/DOID_0111887,RPS24-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111887,anemia de Diamond-Blackfan relacionada con RPS24,TRUE
http://purl.obolibrary.org/obo/DOID_0111888,DBA10,http://purl.obolibrary.org/obo/DOID_0111888,DBA10,TRUE
http://purl.obolibrary.org/obo/DOID_0111888,RPS26-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111888,anemia de Diamond-Blackfan relacionada con RPS26,TRUE
http://purl.obolibrary.org/obo/DOID_0111889,DBA13,http://purl.obolibrary.org/obo/DOID_0111889,DBA13,TRUE
http://purl.obolibrary.org/obo/DOID_0111889,RPS29-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111889,anemia de Diamond-Blackfan relacionada con RPS29,TRUE
http://purl.obolibrary.org/obo/DOID_0111890,DBA4,http://purl.obolibrary.org/obo/DOID_0111890,DBA4,TRUE
http://purl.obolibrary.org/obo/DOID_0111890,RPS17-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111890,anemia de Diamond-Blackfan relacionada con RPS17,TRUE
http://purl.obolibrary.org/obo/DOID_0111891,DBA20,http://purl.obolibrary.org/obo/DOID_0111891,DBA20,TRUE
http://purl.obolibrary.org/obo/DOID_0111891,RPS15A-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111891,anemia de Diamond-Blackfan relacionada con RPS15A,TRUE
http://purl.obolibrary.org/obo/DOID_0111892,DBA11,http://purl.obolibrary.org/obo/DOID_0111892,DBA11,TRUE
http://purl.obolibrary.org/obo/DOID_0111892,RPL26-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111892,anemia de Diamond-Blackfan relacionada con RPL26,TRUE
http://purl.obolibrary.org/obo/DOID_0111893,DBA16,http://purl.obolibrary.org/obo/DOID_0111893,DBA16,TRUE
http://purl.obolibrary.org/obo/DOID_0111893,RPL27-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111893,anemia de Diamond-Blackfan relacionada con RPL27,TRUE
http://purl.obolibrary.org/obo/DOID_0111894,DBA15,http://purl.obolibrary.org/obo/DOID_0111894,DBA15,TRUE
http://purl.obolibrary.org/obo/DOID_0111895,DBA1,http://purl.obolibrary.org/obo/DOID_0111895,DBA1,TRUE
http://purl.obolibrary.org/obo/DOID_0111895,RPS19-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111895,anemia de Diamond-Blackfan relacionada con RPS19,TRUE
http://purl.obolibrary.org/obo/DOID_0111896,DBA18,http://purl.obolibrary.org/obo/DOID_0111896,DBA18,TRUE
http://purl.obolibrary.org/obo/DOID_0111896,RPL18-related Diamond-Blackfan anemia,http://purl.obolibrary.org/obo/DOID_0111896,anemia de Diamond-Blackfan relacionada con RPL18,TRUE
http://purl.obolibrary.org/obo/DOID_0111897,DBA14,http://purl.obolibrary.org/obo/DOID_0111897,DBA14,TRUE
http://purl.obolibrary.org/obo/DOID_0111932,neonatal severe encephalopathy due to MECP2 mutations,http://purl.obolibrary.org/obo/DOID_0111932,encefalopatía neonatal grave debida a mutaciones de MECP2,TRUE
http://purl.obolibrary.org/obo/DOID_0111932,severe neonatal-onset encephalopathy with microcephaly,http://purl.obolibrary.org/obo/DOID_0111932,encefalopatía neonatal grave con microcefalia,TRUE
http://purl.obolibrary.org/obo/DOID_0112002,CDG IIs,http://purl.obolibrary.org/obo/DOID_0112002,CDG IIs,TRUE
http://purl.obolibrary.org/obo/DOID_0112002,CDG2S,http://purl.obolibrary.org/obo/DOID_0112002,CDG2S,TRUE
http://purl.obolibrary.org/obo/DOID_0112002,CDGIIs,http://purl.obolibrary.org/obo/DOID_0112002,CDGIIs,TRUE
http://purl.obolibrary.org/obo/DOID_0112002,IMD47,http://purl.obolibrary.org/obo/DOID_0112002,IMD47,TRUE
http://purl.obolibrary.org/obo/DOID_0112002,congenital disorder of glycosylation type IIs,http://purl.obolibrary.org/obo/DOID_0112002,trastorno congénito de la glicosilación tipo IIs,TRUE
http://purl.obolibrary.org/obo/DOID_0112002,immunodeficiency and hepatopathy with or without neurologic features,http://purl.obolibrary.org/obo/DOID_0112002,inmunodeficiencia y hepatopatía con o sin rasgos neurológicos,TRUE
http://purl.obolibrary.org/obo/DOID_0112014,MGBL,http://purl.obolibrary.org/obo/DOID_0112014,MGBL,TRUE
http://purl.obolibrary.org/obo/DOID_0112128,SCNX,http://purl.obolibrary.org/obo/DOID_0112128,SCNX,TRUE
http://purl.obolibrary.org/obo/DOID_0112128,XLN,http://purl.obolibrary.org/obo/DOID_0112128,XLN,TRUE
http://purl.obolibrary.org/obo/DOID_0112129,SCN7,http://purl.obolibrary.org/obo/DOID_0112129,SCN7,TRUE
http://purl.obolibrary.org/obo/DOID_0112129,autosomal recessive severe congenital neutropenia due to CSF3R deficiency,http://purl.obolibrary.org/obo/DOID_0112129,neutropenia congénita grave autosómica recesiva por deficiencia de CSF3R,TRUE
http://purl.obolibrary.org/obo/DOID_0112131,SCN2,http://purl.obolibrary.org/obo/DOID_0112131,SCN2,TRUE
http://purl.obolibrary.org/obo/DOID_0112132,SCN5,http://purl.obolibrary.org/obo/DOID_0112132,SCN5,TRUE
http://purl.obolibrary.org/obo/DOID_0112132,VPS45 deficiency,http://purl.obolibrary.org/obo/DOID_0112132,deficiencia de VPS45,TRUE
http://purl.obolibrary.org/obo/DOID_0112132,congenital neutropenia-bone marrow fibrosis-nephromegaly syndrome,http://purl.obolibrary.org/obo/DOID_0112132,síndrome de neutropenia congénita-fibrosis de la médula ósea-nefromegalia,TRUE
http://purl.obolibrary.org/obo/DOID_0112132,congenital neutropenia-myelofibrosis-nephromegaly syndrome,http://purl.obolibrary.org/obo/DOID_0112132,síndrome de neutropenia congénita-mielofibrosis-nefromegalia,TRUE
http://purl.obolibrary.org/obo/DOID_0112133,Kostmann disease,http://purl.obolibrary.org/obo/DOID_0112133,enfermedad de Kostmann,TRUE
http://purl.obolibrary.org/obo/DOID_0112133,Kostmann syndrome,http://purl.obolibrary.org/obo/DOID_0112133,síndrome de Kostmann,TRUE
http://purl.obolibrary.org/obo/DOID_0112133,SCN3,http://purl.obolibrary.org/obo/DOID_0112133,SCN3,TRUE
http://purl.obolibrary.org/obo/DOID_0112133,infantile agranulocytosis,http://purl.obolibrary.org/obo/DOID_0112133,agranulocitosis infantil,TRUE
http://purl.obolibrary.org/obo/DOID_0112134,SCN6,http://purl.obolibrary.org/obo/DOID_0112134,SCN6,TRUE
http://purl.obolibrary.org/obo/DOID_0112134,autosomal recessive severe congenital neutropenia due to JAGN1 deficiency,http://purl.obolibrary.org/obo/DOID_0112134,neutropenia congénita grave autosómica recesiva por deficiencia de JAGN1,TRUE
http://purl.obolibrary.org/obo/DOID_0112135,SCN8,http://purl.obolibrary.org/obo/DOID_0112135,SCN8,TRUE
http://purl.obolibrary.org/obo/DOID_0112135,SDSL,http://purl.obolibrary.org/obo/DOID_0112135,SDSL,TRUE
http://purl.obolibrary.org/obo/DOID_0112135,Shwachman-Diamond syndrome-like,http://purl.obolibrary.org/obo/DOID_0112135,Síndrome de Shwachman-Diamond,TRUE
http://purl.obolibrary.org/obo/DOID_0112135,autosomal dominant severe congenital neutropenia 8 with or without pancreatic dysfunction and/or neurological abnormalities,http://purl.obolibrary.org/obo/DOID_0112135,neutropenia congénita grave autosómica dominante 8 con o sin disfunción pancreática y/o anomalías neurológicas,TRUE
http://purl.obolibrary.org/obo/DOID_0112136,Dursun syndrome,http://purl.obolibrary.org/obo/DOID_0112136,síndrome de Dursun,TRUE
http://purl.obolibrary.org/obo/DOID_0112136,SCN4,http://purl.obolibrary.org/obo/DOID_0112136,SCN4,TRUE
http://purl.obolibrary.org/obo/DOID_0112136,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,http://purl.obolibrary.org/obo/DOID_0112136,neutropenia congénita grave autosómica recesiva por deficiencia de G6PC3,TRUE
http://purl.obolibrary.org/obo/DOID_0112136,severe congenital neutropenia-pulmonary hypertension-superficial venous angiectasis syndrome,http://purl.obolibrary.org/obo/DOID_0112136,síndrome de neutropenia congénita grave-hipertensión pulmonar-angiectasia venosa superficial,TRUE
http://purl.obolibrary.org/obo/DOID_0112184,TDH5,http://purl.obolibrary.org/obo/DOID_0112184,TDH5,TRUE
http://purl.obolibrary.org/obo/DOID_0112184,genetic defect in thyroid hormonogenesis 5,http://purl.obolibrary.org/obo/DOID_0112184,defecto genético en la hormonogénesis tiroidea 5,TRUE
http://purl.obolibrary.org/obo/DOID_0112185,TDH1,http://purl.obolibrary.org/obo/DOID_0112185,TDH1,TRUE
http://purl.obolibrary.org/obo/DOID_0112185,genetic defect in thyroid hormonogenesis 1,http://purl.obolibrary.org/obo/DOID_0112185,defecto genético en la hormonogénesis tiroidea 1,TRUE
http://purl.obolibrary.org/obo/DOID_0112185,"iodide accumulation, transport, or trapping defect",http://purl.obolibrary.org/obo/DOID_0112185,"defecto de acumulación, transporte o atrapamiento de yoduro",TRUE
http://purl.obolibrary.org/obo/DOID_0112186,TDH2A,http://purl.obolibrary.org/obo/DOID_0112186,TDH2A,TRUE
http://purl.obolibrary.org/obo/DOID_0112186,genetic defect in thyroid hormonogenesis 2A,http://purl.obolibrary.org/obo/DOID_0112186,defecto genético en la hormonogénesis tiroidea 2A,TRUE
http://purl.obolibrary.org/obo/DOID_0112186,iodide peroxidase deficiency,http://purl.obolibrary.org/obo/DOID_0112186,deficiencia de yoduro peroxidasa,TRUE
http://purl.obolibrary.org/obo/DOID_0112186,thyroid peroxidase deficiency,http://purl.obolibrary.org/obo/DOID_0112186,deficiencia de peroxidasa tiroidea,TRUE
http://purl.obolibrary.org/obo/DOID_0112187,TDH3,http://purl.obolibrary.org/obo/DOID_0112187,TDH3,TRUE
http://purl.obolibrary.org/obo/DOID_0112187,genetic defect in thyroid hormonogenesis 3,http://purl.obolibrary.org/obo/DOID_0112187,defecto genético en la hormonogénesis tiroidea 3,TRUE
http://purl.obolibrary.org/obo/DOID_0112188,TDH4,http://purl.obolibrary.org/obo/DOID_0112188,TDH4,TRUE
http://purl.obolibrary.org/obo/DOID_0112188,deiodinase deficiency,http://purl.obolibrary.org/obo/DOID_0112188,deficiencia de deiodinasa,TRUE
http://purl.obolibrary.org/obo/DOID_0112188,genetic defect in thyroid hormonogenesis 4,http://purl.obolibrary.org/obo/DOID_0112188,defecto genético en la hormonogénesis tiroidea 4,TRUE
http://purl.obolibrary.org/obo/DOID_0112188,iodotyrosine dehalogenase deficiency,http://purl.obolibrary.org/obo/DOID_0112188,deficiencia de yodo tirosina deshalogenasa,TRUE
http://purl.obolibrary.org/obo/DOID_0112189,TDH6,http://purl.obolibrary.org/obo/DOID_0112189,TDH6,TRUE
http://purl.obolibrary.org/obo/DOID_0112189,genetic defect in thyroid hormonogenesis 6,http://purl.obolibrary.org/obo/DOID_0112189,defecto genético en la hormonogénesis tiroidea 6,TRUE
http://purl.obolibrary.org/obo/DOID_0112213,DEE77,http://purl.obolibrary.org/obo/DOID_0112213,DEE77,TRUE
http://purl.obolibrary.org/obo/DOID_0112213,GPIBD19,http://purl.obolibrary.org/obo/DOID_0112213,GPIBD19,TRUE
http://purl.obolibrary.org/obo/DOID_0112213,MCAHS4,http://purl.obolibrary.org/obo/DOID_0112213,MCAHS4,TRUE
http://purl.obolibrary.org/obo/DOID_0112213,developmental and epileptic encephalopathy 77,http://purl.obolibrary.org/obo/DOID_0112213,encefalopatía del desarrollo y epiléptica 77,TRUE
http://purl.obolibrary.org/obo/DOID_0112213,early infantile epileptic encephalopathy 77,http://purl.obolibrary.org/obo/DOID_0112213,encefalopatía epiléptica infantil precoz 77,TRUE
http://purl.obolibrary.org/obo/DOID_0112213,glycosylphosphatidylinositol biosynthesis defect 19,http://purl.obolibrary.org/obo/DOID_0112213,defecto de biosíntesis del glicosilfosfatidilinositol 19,TRUE
http://purl.obolibrary.org/obo/DOID_0112228,LIS9,http://purl.obolibrary.org/obo/DOID_0112228,LIS9,TRUE
http://purl.obolibrary.org/obo/DOID_0112228,posterior-predominant lissencephaly-broad flat pons and medulla-midline crossing defects syndrome,http://purl.obolibrary.org/obo/DOID_0112228,síndrome de lisencefalia con predominio posterior - puente de Varolio ancho y plano y defectos de cruce de la médula - línea media,TRUE
http://purl.obolibrary.org/obo/DOID_0112229,LIS10,http://purl.obolibrary.org/obo/DOID_0112229,LIS10,TRUE
http://purl.obolibrary.org/obo/DOID_0112230,LIS5,http://purl.obolibrary.org/obo/DOID_0112230,LIS5,TRUE
http://purl.obolibrary.org/obo/DOID_0112231,LIS7,http://purl.obolibrary.org/obo/DOID_0112231,LIS7,TRUE
http://purl.obolibrary.org/obo/DOID_0112232,LIS3,http://purl.obolibrary.org/obo/DOID_0112232,LIS3,TRUE
http://purl.obolibrary.org/obo/DOID_0112233,LIS8,http://purl.obolibrary.org/obo/DOID_0112233,LIS8,TRUE
http://purl.obolibrary.org/obo/DOID_0112235,LIS4,http://purl.obolibrary.org/obo/DOID_0112235,LIS4,TRUE
http://purl.obolibrary.org/obo/DOID_0112235,lissencephaly 4 with microcephaly,http://purl.obolibrary.org/obo/DOID_0112235,lisencefalia 4 con microcefalia,TRUE
http://purl.obolibrary.org/obo/DOID_0112236,LIS6,http://purl.obolibrary.org/obo/DOID_0112236,LIS6,TRUE
http://purl.obolibrary.org/obo/DOID_0112237,LIS1,http://purl.obolibrary.org/obo/DOID_0112237,LIS1,TRUE
http://purl.obolibrary.org/obo/DOID_0112237,PAFAH1B1-related lissencephaly,http://purl.obolibrary.org/obo/DOID_0112237,lisencefalia relacionada con PAFAH1B1,TRUE
http://purl.obolibrary.org/obo/DOID_0112238,X-linked lissencephaly with abnormal genitalia,http://purl.obolibrary.org/obo/DOID_0112238,lisencefalia ligada al cromosoma X con genitales anormales,TRUE
http://purl.obolibrary.org/obo/DOID_0112238,X-linked lissencephaly with ambiguous genitalia,http://purl.obolibrary.org/obo/DOID_0112238,lisencefalia ligada al cromosoma X con genitales ambiguos,TRUE
http://purl.obolibrary.org/obo/DOID_0112238,X-linked lissencephaly-corpus callosum agenesis-genital anomalies syndrome,http://purl.obolibrary.org/obo/DOID_0112238,síndrome de lisencefalia-agenesia del cuerpo calloso-anomalías genitales ligadas al cromosoma X,TRUE
http://purl.obolibrary.org/obo/DOID_0112238,XLAG,http://purl.obolibrary.org/obo/DOID_0112238,XLAG,TRUE
http://purl.obolibrary.org/obo/DOID_0112238,XLAG (X-linked lissencephaly with abnormal genitalia) syndrome,http://purl.obolibrary.org/obo/DOID_0112238,síndrome XLAG (lisencefalia ligada al cromosoma X con genitales anormales),TRUE
http://purl.obolibrary.org/obo/DOID_0112238,XLIS2,http://purl.obolibrary.org/obo/DOID_0112238,XLIS2,TRUE
http://purl.obolibrary.org/obo/DOID_0112239,XLIS1,http://purl.obolibrary.org/obo/DOID_0112239,XLIS1,TRUE
http://purl.obolibrary.org/obo/DOID_0112239,lissencephaly type 1 due to doublecortin gene mutation,http://purl.obolibrary.org/obo/DOID_0112239,lisencefalia tipo 1 debida a una mutación del gen de la doble corticina,TRUE
http://purl.obolibrary.org/obo/DOID_0112321,AAMR,http://purl.obolibrary.org/obo/DOID_0112321,AAMR,TRUE
http://purl.obolibrary.org/obo/DOID_0112321,"alacrima, achalasia, and mental retardation syndrome",http://purl.obolibrary.org/obo/DOID_0112321,"síndrome de alacrima, acalasia y retraso mental",TRUE
http://purl.obolibrary.org/obo/DOID_0112376,MDDGB15,http://purl.obolibrary.org/obo/DOID_0112376,MDDGB15,TRUE
http://purl.obolibrary.org/obo/DOID_0112376,congenital muscular dystrophy DPM3-related,http://purl.obolibrary.org/obo/DOID_0112376,distrofia muscular congénita relacionada con DPM3,TRUE
http://purl.obolibrary.org/obo/DOID_0112377,MDDGB14,http://purl.obolibrary.org/obo/DOID_0112377,MDDGB14,TRUE
http://purl.obolibrary.org/obo/DOID_0112377,congenital muscular dystrophy GMPPB-related,http://purl.obolibrary.org/obo/DOID_0112377,distrofia muscular congénita relacionada con GMPPB,TRUE
http://purl.obolibrary.org/obo/DOID_0112378,MDDGB3,http://purl.obolibrary.org/obo/DOID_0112378,MDDGB3,TRUE
http://purl.obolibrary.org/obo/DOID_0112378,congenital muscular dystrophy POMGNT1-related,http://purl.obolibrary.org/obo/DOID_0112378,distrofia muscular congénita relacionada con POMGNT1,TRUE
http://purl.obolibrary.org/obo/DOID_0112379,MDDGB4,http://purl.obolibrary.org/obo/DOID_0112379,MDDGB4,TRUE
http://purl.obolibrary.org/obo/DOID_0112379,congenital muscular dystrophy FKTN-related,http://purl.obolibrary.org/obo/DOID_0112379,distrofia muscular congénita relacionada con FKTN,TRUE
http://purl.obolibrary.org/obo/DOID_0112380,MDDGB2,http://purl.obolibrary.org/obo/DOID_0112380,MDDGB2,TRUE
http://purl.obolibrary.org/obo/DOID_0112380,congenital muscular dystrophy POMT2-related,http://purl.obolibrary.org/obo/DOID_0112380,distrofia muscular congénita relacionada con POMT2,TRUE
http://purl.obolibrary.org/obo/DOID_0112381,LGMD due to POMK deficiency,http://purl.obolibrary.org/obo/DOID_0112381,LGMD por deficiencia de POMK,TRUE
http://purl.obolibrary.org/obo/DOID_0112381,Limb-girdle muscular dystrophy due to POMK deficiency,http://purl.obolibrary.org/obo/DOID_0112381,Distrofia muscular de cinturas por deficiencia de POMK,TRUE
http://purl.obolibrary.org/obo/DOID_0112381,MDDGC12,http://purl.obolibrary.org/obo/DOID_0112381,MDDGC12,TRUE
http://purl.obolibrary.org/obo/DOID_0112381,"muscular dystrophy-dystroglycanopathy, limb-girdle, POMK-related",http://purl.obolibrary.org/obo/DOID_0112381,"distrofia-distroglicanopatía muscular, cinturas de las extremidades, relacionada con POMK",TRUE
http://purl.obolibrary.org/obo/DOID_0112382,LGMDR24,http://purl.obolibrary.org/obo/DOID_0112382,LGMDR24,TRUE
http://purl.obolibrary.org/obo/DOID_0112382,MDDGC2,http://purl.obolibrary.org/obo/DOID_0112382,MDDGC2,TRUE
